date,year,data_type,cut,loc,rep,blk,row,rng,plant_no,name,plant_id,plant_name,check,plot,value,id_by_plot,id_by_plant_aug
05_16_17,2017,VIG,4,ALF16,1,4,1,7,5,EURO,7_1_5,ALF16_7_1_5_EURO,Test,7_1,6.5455,ALF16_7_1_EURO,ALF16_7_1_5_EURO
05_16_17,2017,VIG,4,ALF16,2,4,11,7,6,EURO,7_11_6,ALF16_7_11_6_EURO,Test,7_11,6.5455,ALF16_7_11_EURO,ALF16_7_11_6_EURO
05_16_17,2017,VIG,4,ALF16,2,4,12,7,1,OTTM,7_12_1,ALF16_7_12_1_OTTM,Test,7_12,6.5455,ALF16_7_12_OTTM,ALF16_7_12_1_OTTM
05_16_17,2017,VIG,4,ALF16,3,4,14,7,5,SIBR,7_14_5,ALF16_7_14_5_SIBR,Test,7_14,6.5455,ALF16_7_14_SIBR,ALF16_7_14_5_SIBR
05_16_17,2017,VIG,4,ALF16,3,4,15,7,3,SIBR,7_15_3,ALF16_7_15_3_SIBR,Test,7_15,6.5455,ALF16_7_15_SIBR,ALF16_7_15_3_SIBR
05_16_17,2017,VIG,4,ALF16,4,4,19,7,2,CASIA,7_19_2,ALF16_7_19_2_CASIA,Test,7_19,6.5455,ALF16_7_19_CASIA,ALF16_7_19_2_CASIA
05_16_17,2017,VIG,4,ALF16,1,4,2,7,5,SIBR,7_2_5,ALF16_7_2_5_SIBR,Test,7_2,6.5455,ALF16_7_2_SIBR,ALF16_7_2_5_SIBR
05_16_17,2017,VIG,4,ALF16,4,4,20,7,1,EURO,7_20_1,ALF16_7_20_1_EURO,Test,7_20,6.5455,ALF16_7_20_EURO,ALF16_7_20_1_EURO
05_16_17,2017,VIG,4,ALF16,4,4,21,7,1,EURO,7_21_1,ALF16_7_21_1_EURO,Test,7_21,6.5455,ALF16_7_21_EURO,ALF16_7_21_1_EURO
05_16_17,2017,VIG,4,ALF16,4,4,22,7,4,SIBR,7_22_4,ALF16_7_22_4_SIBR,Test,7_22,6.5455,ALF16_7_22_SIBR,ALF16_7_22_4_SIBR
05_16_17,2017,VIG,4,ALF16,4,4,23,7,4,SIBR,7_23_4,ALF16_7_23_4_SIBR,Test,7_23,6.5455,ALF16_7_23_SIBR,ALF16_7_23_4_SIBR
05_16_17,2017,VIG,4,ALF16,4,4,23,7,6,SIBR,7_23_6,ALF16_7_23_6_SIBR,Test,7_23,6.5455,ALF16_7_23_SIBR,ALF16_7_23_6_SIBR
05_16_17,2017,VIG,4,ALF16,4,4,24,7,3,SIBR,7_24_3,ALF16_7_24_3_SIBR,Test,7_24,6.5455,ALF16_7_24_SIBR,ALF16_7_24_3_SIBR
05_16_17,2017,VIG,4,ALF16,1,4,3,7,2,SIBR,7_3_2,ALF16_7_3_2_SIBR,Test,7_3,6.5455,ALF16_7_3_SIBR,ALF16_7_3_2_SIBR
05_16_17,2017,VIG,4,ALF16,1,4,3,7,5,SIBR,7_3_5,ALF16_7_3_5_SIBR,Test,7_3,6.5455,ALF16_7_3_SIBR,ALF16_7_3_5_SIBR
05_16_17,2017,VIG,4,ALF16,1,4,3,7,6,SIBR,7_3_6,ALF16_7_3_6_SIBR,Test,7_3,6.5455,ALF16_7_3_SIBR,ALF16_7_3_6_SIBR
05_16_17,2017,VIG,4,ALF16,1,4,5,7,1,SIBR,7_5_1,ALF16_7_5_1_SIBR,Test,7_5,6.5455,ALF16_7_5_SIBR,ALF16_7_5_1_SIBR
05_16_17,2017,VIG,4,ALF16,1,4,5,7,4,SIBR,7_5_4,ALF16_7_5_4_SIBR,Test,7_5,6.5455,ALF16_7_5_SIBR,ALF16_7_5_4_SIBR
05_16_17,2017,VIG,4,ALF16,2,4,8,7,2,OTTM,7_8_2,ALF16_7_8_2_OTTM,Test,7_8,6.5455,ALF16_7_8_OTTM,ALF16_7_8_2_OTTM
05_16_17,2017,VIG,4,ALF16,2,4,9,7,6,OTTM,7_9_6,ALF16_7_9_6_OTTM,Test,7_9,6.5455,ALF16_7_9_OTTM,ALF16_7_9_6_OTTM
05_16_17,2017,VIG,4,ALF16,1,4,1,8,1,EURO,8_1_1,ALF16_8_1_1_EURO,Test,8_1,6.5455,ALF16_8_1_EURO,ALF16_8_1_1_EURO
05_16_17,2017,VIG,4,ALF16,1,4,1,8,3,EURO,8_1_3,ALF16_8_1_3_EURO,Test,8_1,6.5455,ALF16_8_1_EURO,ALF16_8_1_3_EURO
05_16_17,2017,VIG,4,ALF16,1,4,1,8,5,EURO,8_1_5,ALF16_8_1_5_EURO,Test,8_1,6.5455,ALF16_8_1_EURO,ALF16_8_1_5_EURO
05_16_17,2017,VIG,4,ALF16,3,4,14,8,5,CASIA,8_14_5,ALF16_8_14_5_CASIA,Test,8_14,6.5455,ALF16_8_14_CASIA,ALF16_8_14_5_CASIA
05_16_17,2017,VIG,4,ALF16,3,4,15,8,2,SIBR,8_15_2,ALF16_8_15_2_SIBR,Test,8_15,6.5455,ALF16_8_15_SIBR,ALF16_8_15_2_SIBR
05_16_17,2017,VIG,4,ALF16,3,4,15,8,3,SIBR,8_15_3,ALF16_8_15_3_SIBR,Test,8_15,6.5455,ALF16_8_15_SIBR,ALF16_8_15_3_SIBR
05_16_17,2017,VIG,4,ALF16,3,4,16,8,2,EURO,8_16_2,ALF16_8_16_2_EURO,Test,8_16,6.5455,ALF16_8_16_EURO,ALF16_8_16_2_EURO
05_16_17,2017,VIG,4,ALF16,3,4,16,8,5,EURO,8_16_5,ALF16_8_16_5_EURO,Test,8_16,6.5455,ALF16_8_16_EURO,ALF16_8_16_5_EURO
05_16_17,2017,VIG,4,ALF16,3,4,17,8,3,CASIA,8_17_3,ALF16_8_17_3_CASIA,Test,8_17,6.5455,ALF16_8_17_CASIA,ALF16_8_17_3_CASIA
05_16_17,2017,VIG,4,ALF16,3,4,18,8,3,OTTM,8_18_3,ALF16_8_18_3_OTTM,Test,8_18,6.5455,ALF16_8_18_OTTM,ALF16_8_18_3_OTTM
10_31_18,2018,VIG,10,ALF16,3,4,18,8,5,OTTM,8_18_5,ALF16_8_18_5_OTTM,Test,8_18,6.5455,ALF16_8_18_OTTM,ALF16_8_18_5_OTTM
05_16_17,2017,VIG,4,ALF16,3,4,18,8,6,OTTM,8_18_6,ALF16_8_18_6_OTTM,Test,8_18,6.5455,ALF16_8_18_OTTM,ALF16_8_18_6_OTTM
05_16_17,2017,VIG,4,ALF16,4,4,19,8,1,OTTM,8_19_1,ALF16_8_19_1_OTTM,Test,8_19,6.5455,ALF16_8_19_OTTM,ALF16_8_19_1_OTTM
05_16_17,2017,VIG,4,ALF16,4,4,19,8,5,OTTM,8_19_5,ALF16_8_19_5_OTTM,Test,8_19,6.5455,ALF16_8_19_OTTM,ALF16_8_19_5_OTTM
05_16_17,2017,VIG,4,ALF16,4,4,21,8,3,EURO,8_21_3,ALF16_8_21_3_EURO,Test,8_21,6.5455,ALF16_8_21_EURO,ALF16_8_21_3_EURO
05_16_17,2017,VIG,4,ALF16,4,4,22,8,2,OTTM,8_22_2,ALF16_8_22_2_OTTM,Test,8_22,6.5455,ALF16_8_22_OTTM,ALF16_8_22_2_OTTM
05_16_17,2017,VIG,4,ALF16,4,4,22,8,4,OTTM,8_22_4,ALF16_8_22_4_OTTM,Test,8_22,6.5455,ALF16_8_22_OTTM,ALF16_8_22_4_OTTM
05_16_17,2017,VIG,4,ALF16,4,4,22,8,5,OTTM,8_22_5,ALF16_8_22_5_OTTM,Test,8_22,6.5455,ALF16_8_22_OTTM,ALF16_8_22_5_OTTM
05_16_17,2017,VIG,4,ALF16,4,4,24,8,3,CASIA,8_24_3,ALF16_8_24_3_CASIA,Test,8_24,6.5455,ALF16_8_24_CASIA,ALF16_8_24_3_CASIA
05_16_17,2017,VIG,4,ALF16,1,4,3,8,4,EURO,8_3_4,ALF16_8_3_4_EURO,Test,8_3,6.5455,ALF16_8_3_EURO,ALF16_8_3_4_EURO
05_16_17,2017,VIG,4,ALF16,1,4,5,8,3,OTTM,8_5_3,ALF16_8_5_3_OTTM,Test,8_5,6.5455,ALF16_8_5_OTTM,ALF16_8_5_3_OTTM
05_16_17,2017,VIG,4,ALF16,1,4,6,8,3,CASIA,8_6_3,ALF16_8_6_3_CASIA,Test,8_6,6.5455,ALF16_8_6_CASIA,ALF16_8_6_3_CASIA
05_16_17,2017,VIG,4,ALF16,2,4,7,8,4,CASIA,8_7_4,ALF16_8_7_4_CASIA,Test,8_7,6.5455,ALF16_8_7_CASIA,ALF16_8_7_4_CASIA
05_16_17,2017,VIG,4,ALF16,2,4,8,8,5,SIBR,8_8_5,ALF16_8_8_5_SIBR,Test,8_8,6.5455,ALF16_8_8_SIBR,ALF16_8_8_5_SIBR
05_16_17,2017,VIG,4,ALF16,2,4,9,8,4,CASIA,8_9_4,ALF16_8_9_4_CASIA,Test,8_9,6.5455,ALF16_8_9_CASIA,ALF16_8_9_4_CASIA
05_16_17,2017,VIG,4,ALF16,2,4,9,8,6,CASIA,8_9_6,ALF16_8_9_6_CASIA,Test,8_9,6.5455,ALF16_8_9_CASIA,ALF16_8_9_6_CASIA
10_04_17,2017,VIG,7,ALF16,3,3,16,5,1,55H94,5_16_1,ALF16_5_16_1_55H94,Check1,5_16,6.6316,ALF16_55H94,ALF16_55H94
08_17_17,2017,VIG,6,ALF16,4,4,23,8,5,55H94,8_23_5,ALF16_8_23_5_55H94,Check1,8_23,6.6316,ALF16_55H94,ALF16_55H94
08_17_17,2017,VIG,6,ALF16,4,2,23,4,2,Genoa,4_23_2,ALF16_4_23_2_Genoa,Check2,4_23,6.6316,ALF16_Genoa,ALF16_Genoa
08_17_17,2017,VIG,6,ALF16,4,4,20,8,3,Genoa,8_20_3,ALF16_8_20_3_Genoa,Check2,8_20,6.6316,ALF16_Genoa,ALF16_Genoa
08_31_16,2016,VIG,2,ALF16,2,2,7,4,1,Hybriforce3400,4_7_1,ALF16_4_7_1_Hybriforce3400,Check3,4_7,6.6316,ALF16_Hybriforce3400,ALF16_Hybriforce3400
08_31_16,2016,VIG,2,ALF16,2,2,7,4,4,Hybriforce3400,4_7_4,ALF16_4_7_4_Hybriforce3400,Check3,4_7,6.6316,ALF16_Hybriforce3400,ALF16_Hybriforce3400
08_31_16,2016,VIG,2,ALF16,2,2,7,4,6,Hybriforce3400,4_7_6,ALF16_4_7_6_Hybriforce3400,Check3,4_7,6.6316,ALF16_Hybriforce3400,ALF16_Hybriforce3400
08_17_17,2017,VIG,6,ALF16,4,3,20,5,5,Hybriforce3400,5_20_5,ALF16_5_20_5_Hybriforce3400,Check3,5_20,6.6316,ALF16_Hybriforce3400,ALF16_Hybriforce3400
08_17_17,2017,VIG,6,ALF16,4,1,24,1,5,Vernal,1_24_5,ALF16_1_24_5_Vernal,Check4,1_24,6.6316,ALF16_Vernal,ALF16_Vernal
10_04_17,2017,VIG,7,ALF16,3,1,14,1,1,OTTM,1_14_1,ALF16_1_14_1_OTTM,Test,1_14,6.6316,ALF16_1_14_OTTM,ALF16_1_14_1_OTTM
10_04_17,2017,VIG,7,ALF16,3,1,18,1,2,CASIA,1_18_2,ALF16_1_18_2_CASIA,Test,1_18,6.6316,ALF16_1_18_CASIA,ALF16_1_18_2_CASIA
08_17_17,2017,VIG,6,ALF16,4,1,20,1,4,CASIA,1_20_4,ALF16_1_20_4_CASIA,Test,1_20,6.6316,ALF16_1_20_CASIA,ALF16_1_20_4_CASIA
08_17_17,2017,VIG,6,ALF16,4,1,20,1,5,CASIA,1_20_5,ALF16_1_20_5_CASIA,Test,1_20,6.6316,ALF16_1_20_CASIA,ALF16_1_20_5_CASIA
08_17_17,2017,VIG,6,ALF16,4,1,23,1,5,CASIA,1_23_5,ALF16_1_23_5_CASIA,Test,1_23,6.6316,ALF16_1_23_CASIA,ALF16_1_23_5_CASIA
08_17_17,2017,VIG,6,ALF16,4,2,24,3,4,EURO,3_24_4,ALF16_3_24_4_EURO,Test,3_24,6.6316,ALF16_3_24_EURO,ALF16_3_24_4_EURO
08_31_16,2016,VIG,2,ALF16,2,2,9,3,3,CASIA,3_9_3,ALF16_3_9_3_CASIA,Test,3_9,6.6316,ALF16_3_9_CASIA,ALF16_3_9_3_CASIA
10_04_17,2017,VIG,7,ALF16,3,2,15,4,6,EURO,4_15_6,ALF16_4_15_6_EURO,Test,4_15,6.6316,ALF16_4_15_EURO,ALF16_4_15_6_EURO
08_31_16,2016,VIG,2,ALF16,2,3,11,5,3,EURO,5_11_3,ALF16_5_11_3_EURO,Test,5_11,6.6316,ALF16_5_11_EURO,ALF16_5_11_3_EURO
10_04_17,2017,VIG,7,ALF16,3,3,17,5,6,CASIA,5_17_6,ALF16_5_17_6_CASIA,Test,5_17,6.6316,ALF16_5_17_CASIA,ALF16_5_17_6_CASIA
08_31_16,2016,VIG,2,ALF16,2,3,8,5,2,SIBR,5_8_2,ALF16_5_8_2_SIBR,Test,5_8,6.6316,ALF16_5_8_SIBR,ALF16_5_8_2_SIBR
08_31_16,2016,VIG,2,ALF16,2,4,9,7,6,OTTM,7_9_6,ALF16_7_9_6_OTTM,Test,7_9,6.6316,ALF16_7_9_OTTM,ALF16_7_9_6_OTTM
08_17_17,2017,VIG,6,ALF16,4,4,19,8,1,OTTM,8_19_1,ALF16_8_19_1_OTTM,Test,8_19,6.6316,ALF16_8_19_OTTM,ALF16_8_19_1_OTTM
08_17_17,2017,VIG,6,ALF16,4,4,22,8,3,OTTM,8_22_3,ALF16_8_22_3_OTTM,Test,8_22,6.6316,ALF16_8_22_OTTM,ALF16_8_22_3_OTTM
08_17_17,2017,VIG,6,ALF16,4,4,24,8,3,CASIA,8_24_3,ALF16_8_24_3_CASIA,Test,8_24,6.6316,ALF16_8_24_CASIA,ALF16_8_24_3_CASIA
08_31_16,2016,VIG,2,ALF16,2,4,7,8,5,CASIA,8_7_5,ALF16_8_7_5_CASIA,Test,8_7,6.6316,ALF16_8_7_CASIA,ALF16_8_7_5_CASIA
05_16_17,2017,VIG,4,ALF16,1,1,3,2,3,55H94,2_3_3,ALF16_2_3_3_55H94,Check1,2_3,6.75,ALF16_55H94,ALF16_55H94
08_17_17,2017,VIG,6,ALF16,1,1,3,2,3,55H94,2_3_3,ALF16_2_3_3_55H94,Check1,2_3,6.75,ALF16_55H94,ALF16_55H94
08_17_17,2017,VIG,6,ALF16,1,1,3,2,4,55H94,2_3_4,ALF16_2_3_4_55H94,Check1,2_3,6.75,ALF16_55H94,ALF16_55H94
08_31_16,2016,VIG,2,ALF16,3,3,16,5,1,55H94,5_16_1,ALF16_5_16_1_55H94,Check1,5_16,6.75,ALF16_55H94,ALF16_55H94
07_14_17,2017,VIG,5,ALF16,3,3,16,5,2,55H94,5_16_2,ALF16_5_16_2_55H94,Check1,5_16,6.75,ALF16_55H94,ALF16_55H94
08_17_17,2017,VIG,6,ALF16,1,4,6,7,4,55H94,7_6_4,ALF16_7_6_4_55H94,Check1,7_6,6.75,ALF16_55H94,ALF16_55H94
10_04_17,2017,VIG,7,ALF16,1,4,6,7,4,55H94,7_6_4,ALF16_7_6_4_55H94,Check1,7_6,6.75,ALF16_55H94,ALF16_55H94
07_14_17,2017,VIG,5,ALF16,1,4,6,7,5,55H94,7_6_5,ALF16_7_6_5_55H94,Check1,7_6,6.75,ALF16_55H94,ALF16_55H94
08_17_17,2017,VIG,6,ALF16,1,4,6,7,6,55H94,7_6_6,ALF16_7_6_6_55H94,Check1,7_6,6.75,ALF16_55H94,ALF16_55H94
07_04_18,2018,VIG,8,ALF16,4,4,23,8,2,55H94,8_23_2,ALF16_8_23_2_55H94,Check1,8_23,6.75,ALF16_55H94,ALF16_55H94
07_04_18,2018,VIG,8,ALF16,4,4,23,8,4,55H94,8_23_4,ALF16_8_23_4_55H94,Check1,8_23,6.75,ALF16_55H94,ALF16_55H94
07_04_18,2018,VIG,8,ALF16,4,4,23,8,5,55H94,8_23_5,ALF16_8_23_5_55H94,Check1,8_23,6.75,ALF16_55H94,ALF16_55H94
08_31_16,2016,VIG,2,ALF16,4,4,23,8,5,55H94,8_23_5,ALF16_8_23_5_55H94,Check1,8_23,6.75,ALF16_55H94,ALF16_55H94
08_31_16,2016,VIG,2,ALF16,1,1,5,2,3,Genoa,2_5_3,ALF16_2_5_3_Genoa,Check2,2_5,6.75,ALF16_Genoa,ALF16_Genoa
07_14_17,2017,VIG,5,ALF16,1,1,5,2,4,Genoa,2_5_4,ALF16_2_5_4_Genoa,Check2,2_5,6.75,ALF16_Genoa,ALF16_Genoa
08_17_17,2017,VIG,6,ALF16,1,1,5,2,4,Genoa,2_5_4,ALF16_2_5_4_Genoa,Check2,2_5,6.75,ALF16_Genoa,ALF16_Genoa
05_16_17,2017,VIG,4,ALF16,1,1,5,2,6,Genoa,2_5_6,ALF16_2_5_6_Genoa,Check2,2_5,6.75,ALF16_Genoa,ALF16_Genoa
07_04_18,2018,VIG,8,ALF16,4,2,23,4,1,Genoa,4_23_1,ALF16_4_23_1_Genoa,Check2,4_23,6.75,ALF16_Genoa,ALF16_Genoa
10_21_16,2016,VIG,3,ALF16,4,2,23,4,1,Genoa,4_23_1,ALF16_4_23_1_Genoa,Check2,4_23,6.75,ALF16_Genoa,ALF16_Genoa
10_04_17,2017,VIG,7,ALF16,4,2,23,4,2,Genoa,4_23_2,ALF16_4_23_2_Genoa,Check2,4_23,6.75,ALF16_Genoa,ALF16_Genoa
10_21_16,2016,VIG,3,ALF16,4,2,23,4,4,Genoa,4_23_4,ALF16_4_23_4_Genoa,Check2,4_23,6.75,ALF16_Genoa,ALF16_Genoa
10_21_16,2016,VIG,3,ALF16,4,2,23,4,5,Genoa,4_23_5,ALF16_4_23_5_Genoa,Check2,4_23,6.75,ALF16_Genoa,ALF16_Genoa
08_08_18,2018,VIG,9,ALF16,3,4,13,7,1,Genoa,7_13_1,ALF16_7_13_1_Genoa,Check2,7_13,6.75,ALF16_Genoa,ALF16_Genoa
08_08_18,2018,VIG,9,ALF16,3,4,13,7,2,Genoa,7_13_2,ALF16_7_13_2_Genoa,Check2,7_13,6.75,ALF16_Genoa,ALF16_Genoa
08_08_18,2018,VIG,9,ALF16,3,4,13,7,4,Genoa,7_13_4,ALF16_7_13_4_Genoa,Check2,7_13,6.75,ALF16_Genoa,ALF16_Genoa
07_14_17,2017,VIG,5,ALF16,3,4,13,7,6,Genoa,7_13_6,ALF16_7_13_6_Genoa,Check2,7_13,6.75,ALF16_Genoa,ALF16_Genoa
07_14_17,2017,VIG,5,ALF16,4,4,20,8,1,Genoa,8_20_1,ALF16_8_20_1_Genoa,Check2,8_20,6.75,ALF16_Genoa,ALF16_Genoa
10_04_17,2017,VIG,7,ALF16,4,4,20,8,2,Genoa,8_20_2,ALF16_8_20_2_Genoa,Check2,8_20,6.75,ALF16_Genoa,ALF16_Genoa
07_14_17,2017,VIG,5,ALF16,4,4,20,8,4,Genoa,8_20_4,ALF16_8_20_4_Genoa,Check2,8_20,6.75,ALF16_Genoa,ALF16_Genoa
10_21_16,2016,VIG,3,ALF16,4,4,20,8,5,Genoa,8_20_5,ALF16_8_20_5_Genoa,Check2,8_20,6.75,ALF16_Genoa,ALF16_Genoa
07_14_17,2017,VIG,5,ALF16,4,4,20,8,6,Genoa,8_20_6,ALF16_8_20_6_Genoa,Check2,8_20,6.75,ALF16_Genoa,ALF16_Genoa
07_14_17,2017,VIG,5,ALF16,3,1,14,2,3,Hybriforce3400,2_14_3,ALF16_2_14_3_Hybriforce3400,Check3,2_14,6.75,ALF16_Hybriforce3400,ALF16_Hybriforce3400
07_14_17,2017,VIG,5,ALF16,3,1,14,2,6,Hybriforce3400,2_14_6,ALF16_2_14_6_Hybriforce3400,Check3,2_14,6.75,ALF16_Hybriforce3400,ALF16_Hybriforce3400
08_31_16,2016,VIG,2,ALF16,3,2,18,3,2,Hybriforce3400,3_18_2,ALF16_3_18_2_Hybriforce3400,Check3,3_18,6.75,ALF16_Hybriforce3400,ALF16_Hybriforce3400
07_14_17,2017,VIG,5,ALF16,3,2,18,3,5,Hybriforce3400,3_18_5,ALF16_3_18_5_Hybriforce3400,Check3,3_18,6.75,ALF16_Hybriforce3400,ALF16_Hybriforce3400
07_14_17,2017,VIG,5,ALF16,1,2,1,4,1,Hybriforce3400,4_1_1,ALF16_4_1_1_Hybriforce3400,Check3,4_1,6.75,ALF16_Hybriforce3400,ALF16_Hybriforce3400
08_08_18,2018,VIG,9,ALF16,1,2,1,4,1,Hybriforce3400,4_1_1,ALF16_4_1_1_Hybriforce3400,Check3,4_1,6.75,ALF16_Hybriforce3400,ALF16_Hybriforce3400
05_16_17,2017,VIG,4,ALF16,1,2,1,4,5,Hybriforce3400,4_1_5,ALF16_4_1_5_Hybriforce3400,Check3,4_1,6.75,ALF16_Hybriforce3400,ALF16_Hybriforce3400
05_16_17,2017,VIG,4,ALF16,2,2,7,4,2,Hybriforce3400,4_7_2,ALF16_4_7_2_Hybriforce3400,Check3,4_7,6.75,ALF16_Hybriforce3400,ALF16_Hybriforce3400
10_04_17,2017,VIG,7,ALF16,4,3,20,5,1,Hybriforce3400,5_20_1,ALF16_5_20_1_Hybriforce3400,Check3,5_20,6.75,ALF16_Hybriforce3400,ALF16_Hybriforce3400
07_04_18,2018,VIG,8,ALF16,4,3,20,5,2,Hybriforce3400,5_20_2,ALF16_5_20_2_Hybriforce3400,Check3,5_20,6.75,ALF16_Hybriforce3400,ALF16_Hybriforce3400
08_31_16,2016,VIG,2,ALF16,4,3,20,5,5,Hybriforce3400,5_20_5,ALF16_5_20_5_Hybriforce3400,Check3,5_20,6.75,ALF16_Hybriforce3400,ALF16_Hybriforce3400
10_21_16,2016,VIG,3,ALF16,4,1,24,1,5,Vernal,1_24_5,ALF16_1_24_5_Vernal,Check4,1_24,6.75,ALF16_Vernal,ALF16_Vernal
08_17_17,2017,VIG,6,ALF16,2,2,12,4,2,Vernal,4_12_2,ALF16_4_12_2_Vernal,Check4,4_12,6.75,ALF16_Vernal,ALF16_Vernal
08_17_17,2017,VIG,6,ALF16,3,3,17,6,2,Vernal,6_17_2,ALF16_6_17_2_Vernal,Check4,6_17,6.75,ALF16_Vernal,ALF16_Vernal
08_17_17,2017,VIG,6,ALF16,3,3,17,6,4,Vernal,6_17_4,ALF16_6_17_4_Vernal,Check4,6_17,6.75,ALF16_Vernal,ALF16_Vernal
08_31_16,2016,VIG,2,ALF16,3,3,17,6,4,Vernal,6_17_4,ALF16_6_17_4_Vernal,Check4,6_17,6.75,ALF16_Vernal,ALF16_Vernal
07_14_17,2017,VIG,5,ALF16,3,3,17,6,6,Vernal,6_17_6,ALF16_6_17_6_Vernal,Check4,6_17,6.75,ALF16_Vernal,ALF16_Vernal
08_17_17,2017,VIG,6,ALF16,1,3,2,6,3,Vernal,6_2_3,ALF16_6_2_3_Vernal,Check4,6_2,6.75,ALF16_Vernal,ALF16_Vernal
05_16_17,2017,VIG,4,ALF16,1,1,1,1,6,OTTM,1_1_6,ALF16_1_1_6_OTTM,Test,1_1,6.75,ALF16_1_1_OTTM,ALF16_1_1_6_OTTM
05_16_17,2017,VIG,4,ALF16,3,1,13,1,4,SIBR,1_13_4,ALF16_1_13_4_SIBR,Test,1_13,6.75,ALF16_1_13_SIBR,ALF16_1_13_4_SIBR
07_14_17,2017,VIG,5,ALF16,3,1,14,1,3,OTTM,1_14_3,ALF16_1_14_3_OTTM,Test,1_14,6.75,ALF16_1_14_OTTM,ALF16_1_14_3_OTTM
07_14_17,2017,VIG,5,ALF16,3,1,14,1,5,OTTM,1_14_5,ALF16_1_14_5_OTTM,Test,1_14,6.75,ALF16_1_14_OTTM,ALF16_1_14_5_OTTM
08_08_18,2018,VIG,9,ALF16,3,1,15,1,1,SIBR,1_15_1,ALF16_1_15_1_SIBR,Test,1_15,6.75,ALF16_1_15_SIBR,ALF16_1_15_1_SIBR
08_31_16,2016,VIG,2,ALF16,3,1,15,1,1,SIBR,1_15_1,ALF16_1_15_1_SIBR,Test,1_15,6.75,ALF16_1_15_SIBR,ALF16_1_15_1_SIBR
07_14_17,2017,VIG,5,ALF16,3,1,17,1,3,EURO,1_17_3,ALF16_1_17_3_EURO,Test,1_17,6.75,ALF16_1_17_EURO,ALF16_1_17_3_EURO
07_14_17,2017,VIG,5,ALF16,3,1,17,1,6,EURO,1_17_6,ALF16_1_17_6_EURO,Test,1_17,6.75,ALF16_1_17_EURO,ALF16_1_17_6_EURO
08_31_16,2016,VIG,2,ALF16,4,1,19,1,3,OTTM,1_19_3,ALF16_1_19_3_OTTM,Test,1_19,6.75,ALF16_1_19_OTTM,ALF16_1_19_3_OTTM
08_08_18,2018,VIG,9,ALF16,1,1,2,1,5,SIBR,1_2_5,ALF16_1_2_5_SIBR,Test,1_2,6.75,ALF16_1_2_SIBR,ALF16_1_2_5_SIBR
10_04_17,2017,VIG,7,ALF16,4,1,20,1,4,CASIA,1_20_4,ALF16_1_20_4_CASIA,Test,1_20,6.75,ALF16_1_20_CASIA,ALF16_1_20_4_CASIA
10_21_16,2016,VIG,3,ALF16,4,1,20,1,4,CASIA,1_20_4,ALF16_1_20_4_CASIA,Test,1_20,6.75,ALF16_1_20_CASIA,ALF16_1_20_4_CASIA
07_14_17,2017,VIG,5,ALF16,4,1,21,1,1,EURO,1_21_1,ALF16_1_21_1_EURO,Test,1_21,6.75,ALF16_1_21_EURO,ALF16_1_21_1_EURO
08_31_16,2016,VIG,2,ALF16,4,1,21,1,5,EURO,1_21_5,ALF16_1_21_5_EURO,Test,1_21,6.75,ALF16_1_21_EURO,ALF16_1_21_5_EURO
07_14_17,2017,VIG,5,ALF16,4,1,21,1,6,EURO,1_21_6,ALF16_1_21_6_EURO,Test,1_21,6.75,ALF16_1_21_EURO,ALF16_1_21_6_EURO
07_14_17,2017,VIG,5,ALF16,4,1,22,1,1,EURO,1_22_1,ALF16_1_22_1_EURO,Test,1_22,6.75,ALF16_1_22_EURO,ALF16_1_22_1_EURO
07_04_18,2018,VIG,8,ALF16,4,1,22,1,2,EURO,1_22_2,ALF16_1_22_2_EURO,Test,1_22,6.75,ALF16_1_22_EURO,ALF16_1_22_2_EURO
10_04_17,2017,VIG,7,ALF16,4,1,22,1,4,EURO,1_22_4,ALF16_1_22_4_EURO,Test,1_22,6.75,ALF16_1_22_EURO,ALF16_1_22_4_EURO
10_21_16,2016,VIG,3,ALF16,4,1,23,1,2,CASIA,1_23_2,ALF16_1_23_2_CASIA,Test,1_23,6.75,ALF16_1_23_CASIA,ALF16_1_23_2_CASIA
07_14_17,2017,VIG,5,ALF16,4,1,23,1,4,CASIA,1_23_4,ALF16_1_23_4_CASIA,Test,1_23,6.75,ALF16_1_23_CASIA,ALF16_1_23_4_CASIA
08_31_16,2016,VIG,2,ALF16,1,1,3,1,3,OTTM,1_3_3,ALF16_1_3_3_OTTM,Test,1_3,6.75,ALF16_1_3_OTTM,ALF16_1_3_3_OTTM
10_31_18,2018,VIG,10,ALF16,1,1,3,1,3,OTTM,1_3_3,ALF16_1_3_3_OTTM,Test,1_3,6.75,ALF16_1_3_OTTM,ALF16_1_3_3_OTTM
07_14_17,2017,VIG,5,ALF16,1,1,3,1,4,OTTM,1_3_4,ALF16_1_3_4_OTTM,Test,1_3,6.75,ALF16_1_3_OTTM,ALF16_1_3_4_OTTM
10_04_17,2017,VIG,7,ALF16,1,1,3,1,4,OTTM,1_3_4,ALF16_1_3_4_OTTM,Test,1_3,6.75,ALF16_1_3_OTTM,ALF16_1_3_4_OTTM
08_17_17,2017,VIG,6,ALF16,1,1,5,1,1,SIBR,1_5_1,ALF16_1_5_1_SIBR,Test,1_5,6.75,ALF16_1_5_SIBR,ALF16_1_5_1_SIBR
